"";"post_id";"loc";"lat";"lon";"type";"nse";"id";"facebook_id";"message";"candidate";"candidato_id";"distrito_dip";"lista_id";"partido";"mujer";"nacimiento"
"260";"FB_9560";"Estadio Nacional, ñuñoa, Region Metropolitana, Chile";-33,4646281;-70,6106762;"ROOFTOP";90,6519337;"1435234283404954_1956276421300735";1435234283404954;"Estuvimos en la Misa a la Chilena en el Estadio Nacional compartiendo con los vecinos de Ñuñoa y ahora estamos disfrutando de las fondas con los voluntarios. ¿Andan por acá? Conversemos <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>

#Feliz18 #LuchoaXÑuñoa";"LUIS LARRAIN";"10-P93";"10";"P";"EVOPOLI";0;"1980-12-30"
"261";"FB_9562";"Estadio Nacional, ñuñoa, Region Metropolitana, Chile";-33,4646281;-70,6106762;"ROOFTOP";90,6519337;"1435234283404954_1955430438052000";1435234283404954;"Todos invitados a disfrutar de las Fondas en el Estadio Nacional. 
¿Qué están esperando para ir a zapatear?
#LuchoXÑuñoa";"LUIS LARRAIN";"10-P93";"10";"P";"EVOPOLI";0;"1980-12-30"
"262";"FB_9566";"Parque O'higgins, santiago, Region Metropolitana, Chile";-33,6118155;-70,5188967;"GEOMETRIC_CENTER";9,135666053;"1435234283404954_1954734474788263";1435234283404954;"Feliz de haber sido parte de la inauguración de las fondas del Parque O'higgins. Como vecino de la comuna me sentí como en casa. El pie inicial de cueca que fue muy inclusivo, solo que no tenía una pareja LGBT, pero con mi profesor de cueca John Pierre , le dimos la cuota de diversidad.

#LuchoXLaInclusión #LuchoXSantiago";"LUIS LARRAIN";"10-P93";"10";"P";"EVOPOLI";0;"1980-12-30"
"263";"FB_9606";"Feria juan pinto duran, macul, Region Metropolitana, Chile";-33,4999678;-70,5932061;"ROOFTOP";56,99324739;"274717715993382_1177814662350345";274717715993382;"¡Último día de campaña y no paramos! Ahora terminando en Feria Juan Pinto Durán de Macul ¡No olviden: esta tarde a las 19:00 hrs tenemos nuestro gran cierre de campaña en Plaza Ñuñoa! Los esperamos <U+26A1><U+FE0F><U+26A1><U+FE0F><U+26A1><U+FE0F><U+26A1><U+FE0F>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"264";"FB_9606";"Plaza Ñuñoa, ñuñoa, Region Metropolitana, Chile";-33,456053;-70,5937558;"ROOFTOP";97,93984039;"274717715993382_1177814662350345";274717715993382;"¡Último día de campaña y no paramos! Ahora terminando en Feria Juan Pinto Durán de Macul ¡No olviden: esta tarde a las 19:00 hrs tenemos nuestro gran cierre de campaña en Plaza Ñuñoa! Los esperamos <U+26A1><U+FE0F><U+26A1><U+FE0F><U+26A1><U+FE0F><U+26A1><U+FE0F>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"265";"FB_9608";"Plaza Ñuñoa, ñuñoa, Region Metropolitana, Chile";-33,456053;-70,5937558;"ROOFTOP";97,93984039;"274717715993382_1177254195739725";274717715993382;"Tengo un té calentito, fruta, pan y café pa tomar desayunito cuando te despiertes <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
¿Sabías que hoy va a estar Gepe en nuestro cierre de campaña? Evento abierto para todos y todas en Plaza Ñuñoa ¡Te esperamos! Confirma tu asistencia en el evento: http://bit.ly/2zJlDhK";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"266";"FB_9627";"Santa Carolina,  Macul, Region Metropolitana, Chile";-33,4757808;-70,6170755;"ROOFTOP";29,77655003;"274717715993382_1175366825928462";274717715993382;"¡Continuamos este último fin de semana de campaña junto al equipo más apañador! Estuvimos en las ferias Juan Pinto Durán, La Católica y Santa Carolina de Macul. 
Para finalizar las ferias, nos vinimos a compartir con vecinos de la Feria La Legua en San Joaquín.
Gran distrito, buenas personas y excelente equipo <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"267";"FB_9627";"Feria La Legua, san joaquin, Region Metropolitana, Chile";-33,4898038;-70,631108;"ROOFTOP";14,94168201;"274717715993382_1175366825928462";274717715993382;"¡Continuamos este último fin de semana de campaña junto al equipo más apañador! Estuvimos en las ferias Juan Pinto Durán, La Católica y Santa Carolina de Macul. 
Para finalizar las ferias, nos vinimos a compartir con vecinos de la Feria La Legua en San Joaquín.
Gran distrito, buenas personas y excelente equipo <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"268";"FB_9627";"juan pinto duran, macul, Region Metropolitana, Chile";-33,4988114;-70,5941725;"ROOFTOP";59,6611418;"274717715993382_1175366825928462";274717715993382;"¡Continuamos este último fin de semana de campaña junto al equipo más apañador! Estuvimos en las ferias Juan Pinto Durán, La Católica y Santa Carolina de Macul. 
Para finalizar las ferias, nos vinimos a compartir con vecinos de la Feria La Legua en San Joaquín.
Gran distrito, buenas personas y excelente equipo <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"269";"FB_9627";"la catolica, macul, Region Metropolitana, Chile";-33,4985007;-70,6154173;"ROOFTOP";67,71147944;"274717715993382_1175366825928462";274717715993382;"¡Continuamos este último fin de semana de campaña junto al equipo más apañador! Estuvimos en las ferias Juan Pinto Durán, La Católica y Santa Carolina de Macul. 
Para finalizar las ferias, nos vinimos a compartir con vecinos de la Feria La Legua en San Joaquín.
Gran distrito, buenas personas y excelente equipo <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"270";"FB_9640";"Clínica Avansalud, providencia, Region Metropolitana, Chile";-33,4343299;-70,6258155;"ROOFTOP";87,0092081;"274717715993382_1173173409481137";274717715993382;"Ayer hicimos nuestra quinta proyección en la Clínica Avansalud de Av. Salvador, para manifestarnos en contra del negocio en la salud.
¿Se te ocurre otro tema para #ProyectarElFuturo? ¡Coméntanos tu idea aquí abajo!

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8>: Fernando Ramírez.";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"271";"FB_9642";"Clínica Avansalud, providencia, Region Metropolitana, Chile";-33,4343299;-70,6258155;"ROOFTOP";87,0092081;"274717715993382_1172900059508472";274717715993382;"AHORAAAAAA <ed><U+00A0><U+00BD><ed><U+00B4><U+008A> estamos frente de la Clínica Avansalud en Av. Salvador <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"272";"FB_9689";"Feria 10 de Julio, santiago, Region Metropolitana, Chile";-33,4517011;-70,6315297;"ROOFTOP";91,85021486;"274717715993382_1166927880105690";274717715993382;"¡Con frío o con calor nos desplegamos igual! Hoy estamos en Feria 10 de Julio entregando bolsitas reutilizable a vecinos de Santiago <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"273";"FB_9707";"Las Rejas, estacion central, Region Metropolitana, Chile";-33,4668145;-70,7047748;"GEOMETRIC_CENTER";36,26642112;"274717715993382_1164007773731034";274717715993382;"Esta mañana, antes de irnos al Congreso, estuvimos volanteando en Las Rejas con el candidato por el distrito 8, Pablo Vidal Diputado Distrito 8 / Vota 66 ¿Quieres saber a qué Distrito pertenece tu comuna y cuáles son tus candidatos de RD? ¡Pregúntanos!";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"274";"FB_9758";"Plaza Bogotá, santiago, Region Metropolitana, Chile";-33,4675369;-70,6338272;"ROOFTOP";55,02762431;"274717715993382_1154248571373621";274717715993382;"AHORA | Carnaval San Antonio de Padúa en Plaza Bogotá";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"275";"FB_9760";"santa julia, macul, Region Metropolitana, Chile";-33,4779685;-70,5926515;"GEOMETRIC_CENTER";9,550644567;"274717715993382_1153434271455051";274717715993382;"Hoy tuvimos mañana de Puerta a Puerta y Feria con los vecinos de Santa Julia, Macul <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"276";"FB_9791";"Feria Gaspar de la Barrera, santiago, Region Metropolitana, Chile";-33,4671922;-70,6738046;"ROOFTOP";76,08471455;"274717715993382_1149737998491345";274717715993382;"Hoy en Feria Gaspar de la Barrera <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"277";"FB_9802";"barrio bogotá, santiago, Region Metropolitana, Chile";-33,4378553;-70,6410864;"ROOFTOP";98,36095764;"274717715993382_1147820912016387";274717715993382;"Ayer estuvimos con los vecinos del barrio Bogotá en Santiago, entregando nuestra carta de presentación. 

¡Agradecemos a Mariana Clericus que nos acompañó y a Diego Alvujar por las fotos de este lindo recorrido!";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"278";"FB_9805";"liceo jose victorino lastarria, providencia, Region Metropolitana, Chile";-33,430126;-70,621833;"ROOFTOP";98,0650706;"274717715993382_1147215635410248";274717715993382;"Hoy estuvimos en el Liceo José Victorino Lastarria, participando del Foro sobre Ley de Nueva Educación Pública.";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"279";"FB_9818";"metro Irarrázaval, ñuñoa, Region Metropolitana, Chile";-33,453135;-70,6289294;"GEOMETRIC_CENTER";85,3480663;"274717715993382_1145975402200938";274717715993382;"En nuestra sede de comando tenemos punto de votación para el #PlebiscitoFA ¡Ven a votar! Estamos en Madrid #905, a minutos caminando del metro Irarrázaval. Te esperamos.";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"280";"FB_982";"avenida andrés bello, providencia, Region Metropolitana, Chile";-33,4233011;-70,618889;"GEOMETRIC_CENTER";97,82934316;"675808555953826_720023261532355";675808555953826;"Este domingo estaremos recorriendo las ciclorecreovías del distrito. Nos reuniremos a las 11 AM en av. Andrés Bello a la altura del Costanera Center. ¡Las y los esperamos!";"ROSARIO OLIVARES";"10-G62";"10";"G";"PEV";1;"1983-01-26"
"281";"FB_9854";"Parque O'Higgins, santiago, Region Metropolitana, Chile";-33,6118155;-70,5188967;"GEOMETRIC_CENTER";9,135666053;"274717715993382_1138918526239959";274717715993382;"Tirando pinta con Natalia Castillo en la inauguración de las fondas del Parque O'Higgins <ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>";"GIORGIO JACKSON";"10-G57";"10";"G";"RD";0;"1987-02-06"
"282";"FB_995";"san eugenio, ñuñoa, Region Metropolitana, Chile";-33,4617689;-70,6251032;"GEOMETRIC_CENTER";90,56353591;"675808555953826_724224534445561";675808555953826;"Mañana junto a Eduardo Giesen - Candidato a Consejero Regional CORE - Frente Amplio I-124 en el sur de Ñuñoa conversando con las y los vecinos de San Eugenio. Mucha preocupación por los proyectos inmobiliarios en el sector #NoAlMallVivo";"ROSARIO OLIVARES";"10-G62";"10";"G";"PEV";1;"1983-01-26"
"283";"FB_2810";"Villa Estrella, macul, Region Metropolitana, Chile";-33,491585;-70,6045476;"ROOFTOP";22,65930018;"588999544496569_1581477278582119";588999544496569;"Muy agradecida de los vecinos de la Villa Estrella de #Macul por invitarme a su Fiesta Costumbrista. Realmente lo pasé muy bien y fue muy grato compartir con ustedes. Un gran abrazo y a seguir celebrado!!!!";"ROSA OYARCE";"10-P87";"10";"P";"RN";1;"1957-03-26"
"284";"FB_2911";"Feria Los Tres Antonios, macul, Region Metropolitana, Chile";-33,4904629;-70,604807;"GEOMETRIC_CENTER";16,44812769;"588999544496569_1616019091794604";588999544496569;"Una increíble jornada ayer en Feria Los Tres Antonios de #Macul Gracias por tanto! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> #RosaOyarce #Diputada #ExSeremiDeSalud #Distrito10";"ROSA OYARCE";"10-P87";"10";"P";"RN";1;"1957-03-26"
"285";"FB_2915";"sede bancaria y santa elena, macul, Region Metropolitana, Chile";-33,4523133;-70,6304908;"ROOFTOP";87,80601596;"588999544496569_1616469945082852";588999544496569;"Hoy visité la Junta de Vecinos Bancaria y Santa Elena en la comuna de #Macul. Conversé con los dirigentes y di a conocer mis propuestas. Recorrí el EcoBarrio de Santa Elena, un lugar lleno de vegetación y muy hermoso. Felicidades por mantenerlo tan bien cuidado. Muchas gracias por recibirme, un abrazo! #RosaOyarce #Diputada #ExSeremideSalud #Distrito10";"ROSA OYARCE";"10-P87";"10";"P";"RN";1;"1957-03-26"
"286";"FB_2958";"Hospital San Juan de Dios, santiago, Region Metropolitana, Chile";-33,4430753;-70,6797152;"GEOMETRIC_CENTER";72,19521179;"588999544496569_1629648987098281";588999544496569;"<U+202A>Hoy realicé un recorrido por el Hospital San Juan de Dios #Santiago Muchas gracias a todos los que me recibieron y por su apoyo. Trabajaremos por una mejor salud, en equipo. Un abrazo a todos<U+202C>";"ROSA OYARCE";"10-P87";"10";"P";"RN";1;"1957-03-26"
"287";"FB_3010";"Restaurant de Don Tito, santiago, Region Metropolitana, Chile";-33,4616696;-70,6735288;"ROOFTOP";46,36095764;"796328770514384_919349874878939";796328770514384;"Día 15:  Acá en #Santiago en el Restaurant de Don Tito probando las mejores guatitas a la jardinera.";"SEBASTIAN TORREALBA";"10-P88";"10";"P";"RN";0;"1981-02-06"
"288";"FB_3012";"Sede C. D Isabel Riquelme, Ñuñoa, Region Metropolitana, Chile";-33,4707938;-70,6109971;"ROOFTOP";54,73173726;"796328770514384_921238398023420";796328770514384;"Gran casa a casa ayer en #Ñuñoa sector de Isabel Riquelme. Gracias a la familia Sanchez por recibirnos en su casa para la celebración de los 48 años de matrimonio de Don Gaston y el cumpleaños de su hijo Gastón.
Cariño del bueno, mil gracias";"SEBASTIAN TORREALBA";"10-P88";"10";"P";"RN";0;"1981-02-06"
"289";"FB_3014";"Villa Santa Carolina, macul, Region Metropolitana, Chile";-33,4831372;-70,609324;"GEOMETRIC_CENTER";85,55555556;"796328770514384_921980654615861";796328770514384;"Gran casa a casa hoy en la Villa Santa Carolina de #Macul.
Gracias por el recibimiento, la buena onda y sobre todo por las grandes ideas que recibimos en temas de seguridad ciudadana.
#TuComunaPrimero #TiemposMejores";"SEBASTIAN TORREALBA";"10-P88";"10";"P";"RN";0;"1981-02-06"
"290";"FB_3038";"bilbao con antonio varas, providencia, Region Metropolitana, Chile";-33,4390573;-70,6133488;"GEOMETRIC_CENTER";96,70841007;"796328770514384_934276803386246";796328770514384;"EN PROVIDENCIA, CONVERSANDO CON NUESTROS VECINOS!!!!!

Desde muy temprano en Bilbao con Antonio Varas.";"SEBASTIAN TORREALBA";"10-P88";"10";"P";"RN";0;"1981-02-06"
"291";"FB_3068";"Terraza de Valentín Letelier, providencia, Region Metropolitana, Chile";-33,4434739;-70,6551363;"GEOMETRIC_CENTER";97,2203806;"1933753966906705_1975163859432382";1933753966906705;"Septiembre es por lejos nuestro mes favorito, por eso participamos de cuanta actividad celebre a nuestra patria! Hoy compartimos en la peña flolklórica con vecinos de #Providencia en la Terraza de Valentín Letelier. Septiembre es para estar #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"292";"FB_3077";"junta de vecinos de andacollo, Santiago, Region Metropolitana, Chile";-33,4325518;-70,6760362;"ROOFTOP";35,92879067;"1933753966906705_1979097095705725";1933753966906705;"El regalo más grande de la vida son los hijos, por eso se les celebra desde antes que lleguen. Bailamos hasta cueca en el Baby Shower que los vecinos de la junta Andacollo en #Santiago le organizaron al Alcalde Felipe Alessandri y mi cuñada Alejandra. Gracias por el cariño, hoy y siempre estaré #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"293";"FB_3099";"Parque Padre Hurtado, la reina, Region Metropolitana, Chile";-33,43178;-70,5453808;"ROOFTOP";92,10558625;"1933753966906705_1982584055357029";1933753966906705;"Miren a quién me encontré en la Semana de la Chilenidad, del Parque Padre Hurtado. Doña Tina, la reina de la comida chilena! Acá se van a la segura con el panorama del 18!";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"294";"FB_3104";"parque la castrina, san joaquin, Region Metropolitana, Chile";-33,5114751;-70,6291727;"GEOMETRIC_CENTER";12,71086556;"1933753966906705_1983159155299519";1933753966906705;"El día nos acompañó con un lindo sol en la inauguración de la Fonda Parque La Castrina en #SanJoaquín. Junto al alcalde Sergio Echeverría y todos los vecinos bailamos un buen pie de cueca. Así nos gusta recorrer el #Distrito10.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"295";"FB_3105";"Estadio Nacional, ñuñoa, Region Metropolitana, Chile";-33,4646281;-70,6106762;"ROOFTOP";90,6519337;"1933753966906705_1983278378620930";1933753966906705;"¡Esto no para amigos! Ahora estamos disfrutando en la fonda del Estadio Nacional en #Ñuñoa. Jugamos a las argollas y compartimos con los vecinos que  eligieron este  tradicional evento para celebrar a #Chile. En Fiestas Patrias estamos  #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"296";"FB_3112";"junta de vecinos de andacollo, Santiago, Region Metropolitana, Chile";-33,4325518;-70,6760362;"ROOFTOP";35,92879067;"1933753966906705_1985071545108280";1933753966906705;"Seguimos la aventura en el #Distrito10, y hoy pasamos la tarde en la gran comuna de #Santiago. Partimos con interesantes conversaciones con nuestros adultos mayores de los Centros Andacollo, Nuevos Vínculos, Divina Primavera y Ever Ezer. Luego visitamos el Centro de Madres Las Siete Marías, para terminar la tarde conversando con jóvenes peruanos inmigrantes. ¡Gracias a todos por confiar! Desde el Congreso trabajaré fuerte y estaré #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"297";"FB_3116";"Feria Guillermo Mann, ñuñoa, Region Metropolitana, Chile";-33,4691839;-70,6229043;"GEOMETRIC_CENTER";89,82688766;"1933753966906705_1985858155029619";1933753966906705;"Empezamos el día de la mejor manera: comiendo frutas mientras conversamos con los vecinos de #Ñuñoa en la Feria Guillermo Mann. Gracias por contarnos sus intereses  y necesidades. Nos comprometemos a estar desde el Congreso #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"298";"FB_3123";"Nueva Dos, ñuñoa, Region Metropolitana, Chile";-33,4679162;-70,6157722;"GEOMETRIC_CENTER";37,95702885;"1933753966906705_1986790138269754";1933753966906705;"Empezando temprano y con calorcito el domingo, rodeado de los vecinos en la feria ""Nueva Dos"" de #Ñuñoa y ""Juan Pinto Durán en #Macul. Mientras compartía con feriantes y clientes aproveché de comprar algunas cosas para preparar el almuerzo de hoy. Que tengan un excelente domingo con sus familias #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"299";"FB_3123";"juan pinto duran, macul, Region Metropolitana, Chile";-33,4988114;-70,5941725;"ROOFTOP";59,6611418;"1933753966906705_1986790138269754";1933753966906705;"Empezando temprano y con calorcito el domingo, rodeado de los vecinos en la feria ""Nueva Dos"" de #Ñuñoa y ""Juan Pinto Durán en #Macul. Mientras compartía con feriantes y clientes aproveché de comprar algunas cosas para preparar el almuerzo de hoy. Que tengan un excelente domingo con sus familias #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"300";"FB_3127";"parroquia san rafael, santiago, Region Metropolitana, Chile";-33,45901;-70,647726;"ROOFTOP";92,76979742;"1933753966906705_1988058781476223";1933753966906705;"Compartimos con un grupo de mujeres de diferentes centros de madre de #Santiago, tremendos espacios para reunirse, acompañarse y también escuchar. Muy agradecido de la Parroquia San Rafael por darnos esta oportunidad con los vecinos. #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"301";"FB_3133";"Club de Adulto Mayor santa lucrecia, santiago, Region Metropolitana, Chile";-33,475758;-70,6510296;"ROOFTOP";52,40638428;"1933753966906705_1988529701429131";1933753966906705;"Conversar con nuestros adultos mayores es clave para entender su necesidades. Muy agradecido por el cariño de las señoras del Club de Adulto Mayor ""Dulce Tentación"" y ""Santa Lucrecia"" en #Santiago. El #Distrito10 se recorre #ContigoEnTodas";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"302";"FB_3136";"teatro oriente, Providencia, Region Metropolitana, Chile";-33,42261;-70,612975;"ROOFTOP";98,36955187;"1933753966906705_1988977488051019";1933753966906705;"Cada momento es una oportunidad para conversar con nuestros vecinos del #Distrito10. Durante toda esta semana estuvimos acompañándolos mientras esperaban entrar al Teatro Oriente de #Providencia. Fomentar la cultura es parte de las necesidades que nos expresan y trabajaremos por generar más espacios así. #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"303";"FB_3141";"Parroquia Nuestra Señora del Carmen, ñuñoa, Region Metropolitana, Chile";-33,456081;-70,5929967;"ROOFTOP";97,56414979;"1933753966906705_1990049737943794";1933753966906705;"La Parroquia Nuestra Señora del Carmen en #Ñuñoa tiene más de 300 años y es sin duda uno de los espacios patrimoniales más importante de la comuna. Después de la misa del mediodía, conversamos con algunos vecinos y les contamos nuestros proyectos en materia de salud, seguridad, adulto mayor y educación. Desde el Congreso estaré #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"304";"FB_3152";"Villa Bancaria Santa Elena, macul, Region Metropolitana, Chile";-33,5047361;-70,6100686;"ROOFTOP";61,32842234;"1933753966906705_1991040031178098";1933753966906705;"Seguimos recorriendo nuestro #Distrito10, y esta vez nos reunimos con el Club de Adulto Mayor ""Alegría de vivir"" y ""Villa Bancaria Santa Elena""en #Macul. Sabemos que sus principales preocupaciones están en el ámbito de la seguridad y las pensiones, y por eso tenemos varias propuestas que ayudarán a mejorar estos aspectos de su vida. Necesitamos cambios rápidos y efectivos, y trabajaremos incansablemente para llevarlos a cabo. #ContigoEnTodas";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"305";"FB_3162";"centro comunitarios carol urzua, santiago, Region Metropolitana, Chile";-33,4681477;-70,6424742;"ROOFTOP";55,9349294;"1933753966906705_1992178361064265";1933753966906705;"Acompañamos a los organizadores del carnaval de Santiago en homenaje a San Antonio de Padua. Al compás del tango, apoyamos las actividades que vienen para estos días en el centro comunitario Carol Urzúa de la comuna de #Santiago! Seguimos recorriendo el #Distrito10 #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"306";"FB_3165";"feria tocornal, san joaquin, Region Metropolitana, Chile";-33,47581;-70,633344;"ROOFTOP";36,42725599;"1933753966906705_1992769467671821";1933753966906705;"Compartiendo con los feriantes de Tocornal en #SanJoaquín. Conversamos de sus preocupaciones y les contamos nuestras propuestas para mejorar su calidad de vida. Seguimos más que nunca #ContigoEnTodas.";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"307";"FB_3168";"feria maria celeste, ñuñoa, Region Metropolitana, Chile";-33,4681477;-70,5797312;"ROOFTOP";89,17986495;"1933753966906705_1993176184297816";1933753966906705;"Nuestros recorridos por el #Distrito10 son para conocer las inquietudes de los vecinos. Sepan cuál es la preocupación de los ñuñoinos en la feria María Celeste y qué haremos para solucionarlo en el siguiente video <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"308";"FB_3192";"abate molina, santiago, Region Metropolitana, Chile";-33,4576455;-70,6721872;"GEOMETRIC_CENTER";47,66482505;"1933753966906705_1996677310614370";1933753966906705;"Muy agradecido de esta tremenda reunión que organizó la Vicky con los comerciantes, familias, dirigentes y vecinos de #Santiago en la Junta de Vecinos en Abate Molina. Emocionado con los recuerdos de mi padre y mi hermano Felipe Alessandri.
La seguridad es una prioridad en el sector. Revisa acá mis propuestas para mejorar tus barrios <ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> www.alessandridiputado.cl";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"309";"FB_3195";"centro odontologico Parque Almagro, santiago, Region Metropolitana, Chile";-33,4516216;-70,6503533;"ROOFTOP";98,97114794;"1933753966906705_1997465430535558";1933753966906705;"Participamos de la inauguración del centro odontológico Parque Almagro en #Santiago que beneficiará a cientos de vecinos de esta comuna. Como Diputado apoyaré todas las acciones que permitan a las personas del #Distrito10 acceder a mejores servicios de salud. #ContigoEnTodas";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"310";"FB_3197";"Nueva Dos, ñuñoa, Region Metropolitana, Chile";-33,4679162;-70,6157722;"GEOMETRIC_CENTER";37,95702885;"1933753966906705_1997879587160809";1933753966906705;"Feliz de disfrutar este día veraniego en la feria Nueva Dos de #Ñuñoa. Seguimos llevando a cada rincón del #Distrito10 nuestras propuestas  para mejorar la calidad de vida de los vecinos. Conoce más de nuestro trabajo en www.alessandridiputado.cl #ContigoEnTodas";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"311";"FB_3217";"edificio comunidad tobalaba, Providencia, Region Metropolitana, Chile";-33,4188651;-70,6019852;"ROOFTOP";98,01596071;"1933753966906705_2000391120242989";1933753966906705;"Excelente reunión con los vecinos del edificio Comunidad Tobalaba en #Providencia. Conversando nuestras propuestas y escuchando sus preocupaciones, seguimos recorriendo el #Distrito10 para llevar al Congreso los sueños e ideas de todos nuestros vecinos. Gracias a la señora Mónica por recibirnos y a todos quienes se dieron un tiempo para pensar en el futuro de nuestro país. Como Diputado, estaré #ContigoEnTodas";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
"312";"FB_3223";"matadero franklin, Santiago, Region Metropolitana, Chile";-33,4735314;-70,6452334;"ROOFTOP";76,87783917;"1933753966906705_2001242476824520";1933753966906705;"La previa de la mañana sirvió para motivarnos y venir al Festival de Jazz del Matadero Franklin, tremendo evento que organizaron junto a la @Munistgo. Siempre he tenido un gusto especial por la música, por eso disfruto a concho estas instancias con los vecinos de #Santiago. Estamos #ContigoEnTodas";"JORGE ALESSANDRI";"10-P89";"10";"P";"UDI";0;"1979-06-08"
